day,hum%,Tmax,Tmin,Rain,rainydays,Hum
2230,82.5,18.2,8.6,0.0,0,0.825
2231,86.8,15.0,5.4,0.0,0,0.868
2232,74.0,18.1,9.2,2.7,1,0.74
2233,76.4,12.7,7.6,0.5,1,0.764
2234,74.4,18.5,11.9,0.0,0,0.744
2235,79.6,14.4,6.3,0.0,0,0.796
2236,76.1,18.5,12.1,0.0,0,0.761
2237,80.2,17.1,7.6,0.0,0,0.802
2238,84.6,15.3,7.2,0.0,0,0.846
2239,66.6,16.5,11.2,3.9,1,0.666
2240,81.8,18.8,9.3,2.2,1,0.818
2241,77.1,17.8,8.0,0.0,0,0.771
2242,81.8,18.9,13.5,0.0,0,0.818
2243,75.1,21.8,14.1,0.0,0,0.751
2244,85.7,14.8,8.3,0.0,0,0.857
2245,84.3,21.2,14.3,0.0,0,0.843
2246,82.7,18.3,12.4,0.0,0,0.827
2247,83.8,16.4,8.5,1.0,1,0.838
2248,76.2,15.7,5.9,1.0,1,0.762
2249,76.9,18.0,10.5,2.1,1,0.769
2250,83.7,20.3,14.9,0.0,0,0.837
2251,76.2,18.3,10.2,2.1,1,0.762
2252,87.2,21.7,15.0,0.0,0,0.872
2253,78.4,15.9,6.6,0.0,0,0.784
2254,82.5,18.8,11.6,0.0,0,0.825
2255,90.5,16.4,10.5,7.5,1,0.905
2256,76.4,19.7,13.8,0.1,1,0.764
2257,80.2,20.8,12.0,0.0,0,0.802
2258,85.1,18.3,12.0,0.7,1,0.851
2259,84.6,14.0,5.2,1.7,1,0.846
2260,78.1,19.7,13.6,2.2,1,0.781
2261,77.1,20.2,13.6,4.6,1,0.771
2262,78.4,20.2,12.9,1.4,1,0.784
2263,86.7,21.9,12.2,0.0,0,0.867
2264,78.0,17.4,7.7,0.0,0,0.78
2265,79.7,20.9,14.9,0.0,0,0.797
2266,77.0,22.0,15.2,10.8,1,0.77
2267,82.6,16.1,10.4,0.0,0,0.826
2268,79.7,20.3,12.8,0.0,0,0.797
2269,73.7,18.7,11.4,1.6,1,0.737
2270,73.8,19.6,10.1,0.0,0,0.738
2271,68.5,20.5,10.9,4.4,1,0.685
2272,74.1,18.9,12.0,0.0,0,0.741
2273,82.1,18.5,11.1,0.0,0,0.821
2274,84.5,20.0,10.5,0.0,0,0.845
2275,81.2,17.7,8.7,0.5,1,0.812
2276,80.3,17.8,12.8,0.0,0,0.803
2277,76.7,21.3,14.7,3.9,1,0.767
2278,81.0,17.7,10.6,0.0,0,0.81
2279,78.3,21.3,15.2,0.0,0,0.783
2280,85.7,20.9,14.9,5.4,1,0.857
2281,75.9,16.5,11.4,0.0,0,0.759
2282,82.9,18.6,10.4,0.0,0,0.829
2283,80.3,22.4,16.1,0.0,0,0.803
2284,79.3,18.0,12.8,3.3,1,0.793
2285,65.3,19.1,12.9,0.0,0,0.653
2286,79.7,20.9,11.9,0.0,0,0.797
2287,74.2,21.5,12.3,0.0,0,0.742
2288,72.3,19.4,12.0,0.0,0,0.723
2289,66.8,18.7,11.7,0.0,0,0.668
2290,73.9,22.8,12.9,0.0,0,0.739
2291,73.7,23.4,17.4,0.7,1,0.737
2292,66.7,21.8,15.7,0.0,0,0.667
2293,65.6,20.0,13.5,0.0,0,0.656
2294,75.0,18.2,12.3,0.0,0,0.75
2295,76.6,18.1,11.2,0.0,0,0.766
2296,72.8,20.8,11.2,2.7,1,0.728
2297,77.3,20.5,12.4,0.0,0,0.773
2298,70.7,22.4,15.4,0.0,0,0.707
2299,70.5,20.9,11.2,6.6,1,0.705
2300,65.8,16.5,11.3,0.0,0,0.658
2301,62.2,21.6,15.5,0.0,0,0.622
2302,78.9,17.4,9.6,1.2,1,0.789
2303,74.9,18.6,10.5,5.4,1,0.749
2304,61.9,19.8,14.6,0.0,0,0.619
2305,69.2,23.2,16.2,0.0,0,0.692
2306,67.5,25.4,17.1,1.4,1,0.675
2307,66.3,20.3,11.8,0.0,0,0.663
2308,65.2,18.7,10.5,0.0,0,0.652
2309,68.7,20.0,13.4,0.0,0,0.687
2310,70.4,20.7,15.2,0.0,0,0.704
2311,67.9,18.2,11.0,0.0,0,0.679
2312,64.9,22.3,16.7,0.0,0,0.649
2313,64.3,19.1,9.4,1.2,1,0.643
2314,69.3,19.5,12.2,0.0,0,0.693
2315,66.5,19.8,13.2,0.0,0,0.665
2316,64.0,19.2,10.4,0.8,1,0.64
2317,63.0,19.9,12.5,0.0,0,0.63
2318,64.5,16.9,10.4,0.2,1,0.645
2319,59.9,16.9,7.9,0.0,0,0.599
2320,65.9,15.8,6.4,0.0,0,0.659
2321,56.0,18.7,10.4,0.0,0,0.56
2322,58.8,19.3,14.1,0.9,1,0.588
2323,63.4,18.6,10.7,2.3,1,0.634
2324,54.2,20.9,12.1,0.0,0,0.542
2325,51.5,17.4,11.7,0.0,0,0.515
2326,59.2,18.6,12.5,0.0,0,0.592
2327,49.9,15.0,5.6,2.8,1,0.499
2328,51.4,16.3,11.2,6.8,1,0.514
2329,61.2,18.3,9.6,0.0,0,0.612
2330,55.9,18.5,11.1,0.0,0,0.559
2331,62.8,16.1,8.9,0.9,1,0.628
2332,49.9,16.4,11.4,0.0,0,0.499
2333,54.9,13.4,4.3,0.0,0,0.549
2334,56.9,15.6,8.8,4.2,1,0.569
2335,48.5,17.9,10.2,0.0,0,0.485
2336,59.0,17.2,8.8,0.0,0,0.59
2337,55.9,16.9,8.4,0.0,0,0.559
2338,44.8,15.8,6.1,0.0,0,0.448
2339,52.1,15.6,8.0,0.0,0,0.521
2340,53.7,14.1,7.1,0.8,1,0.537
2341,48.3,16.7,6.9,0.0,0,0.483
2342,43.4,16.0,7.8,0.0,0,0.434
2343,51.7,16.0,9.5,0.0,0,0.517
2344,60.8,13.8,8.2,10.9,1,0.608
2345,47.3,10.4,1.2,0.0,0,0.473
2346,56.6,16.8,9.9,0.0,0,0.566
2347,44.4,13.4,5.1,0.0,0,0.444
2348,48.8,12.5,5.2,0.0,0,0.488
2349,51.0,15.5,9.5,0.0,0,0.51
2350,46.6,13.2,5.1,3.3,1,0.466
2351,44.6,15.9,10.6,0.0,0,0.446
2352,49.3,14.9,7.8,0.0,0,0.493
2353,54.6,14.8,7.1,0.0,0,0.546
2354,46.1,10.6,3.4,0.0,0,0.461
2355,41.5,15.6,6.8,0.0,0,0.415
2356,42.6,13.5,4.4,0.0,0,0.426
2357,55.7,12.1,3.2,0.0,1,0.557
2358,43.3,12.9,7.7,0.0,0,0.433
2359,39.1,8.9,2.9,0.0,0,0.391
2360,35.9,13.1,5.4,2.5,1,0.359
2361,32.0,10.1,0.4,5.5,1,0.32
2362,42.4,9.3,0.1,0.7,1,0.424
2363,43.4,8.8,-0.5,0.0,0,0.434
2364,37.6,13.9,7.3,0.0,0,0.376
2365,39.1,10.2,3.1,3.9,1,0.391
2366,32.8,14.4,7.0,7.2,1,0.328
2367,38.9,10.0,4.3,0.0,0,0.389
2368,40.1,7.5,2.4,0.0,0,0.401
2369,34.6,8.5,-1.2,5.0,1,0.346
2370,45.2,13.1,6.9,0.0,0,0.452
2371,32.1,10.1,3.9,0.0,0,0.321
2372,37.3,9.2,3.7,0.0,0,0.373
2373,39.7,10.4,0.8,0.0,0,0.397
2374,34.6,10.9,3.0,0.0,0,0.346
2375,33.6,12.0,3.6,3.8,1,0.336
2376,26.9,12.5,2.9,5.6,1,0.269
2377,40.4,8.7,2.0,0.0,0,0.404
2378,32.4,6.6,-1.5,0.0,0,0.324
2379,35.5,8.2,3.0,0.0,0,0.355
2380,35.7,9.4,3.5,0.0,0,0.357
2381,28.8,6.8,-2.4,1.3,1,0.288
2382,30.6,6.6,-2.2,0.0,0,0.306
2383,37.8,9.1,2.3,0.0,0,0.378
2384,25.2,8.1,1.2,0.0,0,0.252
2385,41.0,8.1,0.4,0.0,0,0.41
2386,26.2,6.3,1.3,0.0,0,0.262
2387,23.7,7.2,1.0,0.0,0,0.237
2388,29.9,5.7,-0.4,0.0,0,0.299
2389,39.9,9.1,2.9,0.0,0,0.399
2390,20.0,9.3,0.2,2.8,1,0.2
2391,27.4,3.3,-3.1,0.0,0,0.274
2392,30.1,5.0,-0.9,0.0,0,0.301
2393,27.6,3.7,-3.8,0.0,0,0.276
2394,29.0,5.2,-4.1,0.0,0,0.29
2395,23.2,6.2,0.0,0.0,0,0.232
2396,23.4,3.3,-2.1,0.0,0,0.234
2397,25.4,4.2,-2.6,0.0,0,0.254
2398,20.2,3.9,-4.8,1.8,1,0.202
2399,25.3,6.2,-1.6,0.0,0,0.253
2400,23.3,5.7,-3.4,0.0,0,0.233
2401,22.6,4.0,-5.8,0.0,0,0.226
2402,26.2,5.6,-3.3,0.0,0,0.262
2403,20.0,4.0,-4.0,0.0,0,0.2
2404,23.0,4.4,-3.0,0.0,0,0.23
2405,35.4,8.2,3.0,0.0,0,0.354
2406,20.0,7.4,-2.5,2.7,1,0.2
2407,29.8,1.9,-5.0,0.0,0,0.298
2408,23.4,6.1,0.3,0.0,0,0.234
2409,20.0,5.9,-2.4,0.0,0,0.2
2410,20.0,1.8,-4.6,1.2,1,0.2
2411,23.2,5.6,-2.3,0.0,0,0.232
2412,29.5,6.9,-1.0,0.0,0,0.295
2413,20.1,1.5,-5.8,0.0,0,0.201
2414,21.5,1.7,-7.4,0.0,0,0.215
2415,26.8,5.5,-0.8,2.0,1,0.268
2416,23.3,3.9,-3.4,0.0,0,0.233
2417,20.0,4.3,-3.4,0.0,0,0.2
2418,21.7,3.7,-4.6,0.0,0,0.217
2419,28.7,3.7,-5.2,2.2,1,0.287
2420,20.8,0.2,-6.8,0.0,0,0.208
2421,20.0,4.8,-3.4,0.0,0,0.2
2422,22.7,4.9,-0.8,0.0,0,0.227
2423,20.0,2.0,-7.6,0.0,0,0.2
2424,20.0,2.3,-4.6,0.0,0,0.2
2425,20.0,-0.8,-9.5,0.0,0,0.2
2426,25.2,3.2,-1.9,0.4,1,0.252
2427,20.0,3.2,-2.8,2.0,1,0.2
2428,20.0,1.8,-5.6,0.0,0,0.2
2429,20.0,4.1,-5.3,3.4,1,0.2
2430,20.0,1.1,-6.6,0.0,0,0.2
2431,20.6,2.8,-6.9,4.1,1,0.206
2432,20.0,-0.5,-7.9,0.0,1,0.2
2433,20.0,1.4,-6.0,3.2,1,0.2
2434,20.0,1.0,-4.6,0.0,0,0.2
2435,22.2,1.7,-7.3,0.0,0,0.222
2436,20.2,0.5,-5.8,0.0,0,0.202
2437,20.0,0.9,-8.6,0.0,0,0.2
2438,29.7,2.7,-6.9,0.0,0,0.297
2439,23.7,0.1,-9.6,0.0,0,0.237
2440,24.4,-2.3,-9.9,0.0,0,0.244
2441,20.0,4.3,-4.1,0.0,0,0.2
2442,21.3,3.5,-5.4,0.0,0,0.213
2443,20.0,-1.9,-7.5,0.0,0,0.2
2444,24.3,2.0,-6.0,0.0,0,0.243
2445,20.0,-0.4,-5.6,0.0,0,0.2
2446,21.7,1.0,-6.4,0.0,0,0.217
2447,21.5,1.1,-4.7,6.1,1,0.215
2448,20.7,-0.1,-6.0,0.0,0,0.207
2449,35.6,-1.2,-8.0,0.5,1,0.356
2450,20.0,-1.1,-8.2,0.0,0,0.2
2451,20.0,-1.6,-9.7,0.0,0,0.2
2452,24.8,-1.4,-6.8,0.0,0,0.248
2453,20.0,0.1,-7.4,3.8,1,0.2
2454,20.2,-1.3,-7.2,2.4,1,0.202
2455,20.0,1.5,-6.4,3.6,1,0.2
2456,24.4,3.1,-5.1,0.0,0,0.244
2457,24.7,-1.1,-8.9,0.0,0,0.247
2458,20.8,0.5,-8.1,0.0,0,0.208
2459,26.2,1.0,-5.6,0.0,0,0.262
2460,20.0,1.0,-7.8,0.0,0,0.2
2461,20.0,0.2,-7.0,0.0,0,0.2
2462,22.4,1.5,-5.9,1.3,1,0.224
2463,20.0,1.0,-7.3,0.6,1,0.2
2464,20.0,-2.5,-7.6,0.0,0,0.2
2465,22.4,1.7,-6.5,0.0,0,0.224
2466,27.7,1.8,-6.3,0.0,0,0.277
2467,30.9,-1.5,-8.1,0.0,0,0.309
2468,22.0,0.1,-5.3,0.0,0,0.22
2469,28.7,1.4,-4.1,0.0,0,0.287
2470,28.5,-0.4,-10.0,3.1,1,0.285
2471,31.7,2.2,-6.2,0.0,0,0.317
2472,24.2,4.8,-0.8,0.0,0,0.242
2473,20.0,-1.5,-8.3,0.1,1,0.2
2474,26.9,-2.6,-10.6,0.0,0,0.269
2475,21.8,0.8,-8.4,0.0,0,0.218
2476,23.6,1.6,-3.6,0.0,0,0.236
2477,26.1,-0.2,-6.4,0.0,0,0.261
2478,26.2,3.2,-6.3,0.0,0,0.262
2479,29.0,-2.4,-7.4,0.0,0,0.29
2480,32.2,1.7,-4.3,0.0,0,0.322
2481,27.2,-0.8,-10.6,1.8,1,0.272
2482,31.4,3.9,-4.2,0.0,0,0.314
2483,29.8,4.5,-1.8,0.0,0,0.298
2484,34.8,-1.0,-6.3,3.1,1,0.348
2485,29.6,-0.5,-5.6,0.0,0,0.296
2486,30.5,2.4,-3.8,0.0,0,0.305
2487,29.5,-0.0,-9.5,0.0,0,0.295
2488,30.9,0.7,-6.4,0.0,0,0.309
2489,28.2,0.9,-7.7,0.0,0,0.282
2490,28.2,-2.9,-12.5,0.0,0,0.282
2491,36.9,1.0,-6.1,0.0,0,0.369
2492,28.0,-0.3,-6.3,0.0,0,0.28
2493,32.3,0.2,-7.4,0.0,0,0.323
2494,39.4,4.1,-5.4,0.0,0,0.394
2495,33.0,-1.2,-10.2,0.1,1,0.33
2496,39.3,3.0,-2.3,0.0,0,0.393
2497,32.7,0.9,-7.5,0.0,0,0.327
2498,30.8,1.0,-6.8,0.0,0,0.308
2499,28.6,3.3,-6.3,0.0,0,0.286
2500,43.6,2.5,-3.1,0.0,0,0.436
2501,31.8,3.0,-4.6,0.0,0,0.318
2502,41.7,3.9,-5.5,0.0,0,0.417
2503,33.4,1.4,-5.6,0.0,0,0.334
2504,45.5,1.0,-6.4,0.0,0,0.455
2505,50.4,0.1,-5.2,0.0,0,0.504
2506,31.4,0.8,-5.6,0.0,0,0.314
2507,34.9,8.4,1.8,0.0,0,0.349
2508,44.7,5.1,-4.6,3.0,1,0.447
2509,43.9,0.1,-6.4,6.4,1,0.439
2510,45.7,0.2,-7.1,15.5,1,0.457
2511,39.5,4.0,-4.4,0.0,0,0.395
2512,52.8,4.2,-1.6,0.0,0,0.528
2513,43.9,4.4,-3.1,0.0,0,0.439
2514,37.8,2.9,-5.8,0.2,1,0.378
2515,43.1,3.3,-6.1,0.0,0,0.431
2516,38.8,4.3,-3.8,0.0,0,0.388
2517,53.3,4.0,-4.4,0.0,0,0.533
2518,42.6,-0.5,-6.2,0.0,0,0.426
2519,48.9,3.6,-6.1,2.2,1,0.489
2520,44.6,2.5,-3.2,0.0,0,0.446
2521,44.3,4.7,-4.2,1.8,1,0.443
2522,38.4,10.4,4.1,0.0,0,0.384
2523,51.4,5.4,-4.3,0.0,0,0.514
2524,55.5,4.1,-4.5,0.0,0,0.555
2525,44.9,6.8,-2.0,0.0,0,0.449
2526,42.3,6.0,-0.1,4.4,1,0.423
2527,54.5,6.1,-1.2,0.0,0,0.545
2528,42.8,6.6,-1.5,0.0,0,0.428
2529,57.6,9.6,0.8,0.6,1,0.576
2530,47.5,3.4,-2.1,0.0,0,0.475
2531,47.1,6.8,-3.0,0.0,0,0.471
2532,54.3,4.1,-5.3,0.0,0,0.543
2533,48.4,7.3,0.9,0.0,0,0.484
2534,50.6,4.5,-4.6,5.3,1,0.506
2535,56.4,5.6,-2.0,0.0,0,0.564
2536,43.0,6.0,-1.3,0.0,0,0.43
2537,63.9,8.7,2.2,0.0,0,0.639
2538,56.4,8.8,0.9,0.0,0,0.564
2539,50.2,4.6,-4.0,0.0,0,0.502
2540,52.1,7.4,0.3,3.8,1,0.521
2541,62.6,6.0,-2.1,0.0,0,0.626
2542,61.2,5.1,-3.4,0.0,0,0.612
2543,65.6,7.3,-1.2,0.0,0,0.656
2544,55.7,7.3,2.1,0.0,0,0.557
2545,61.1,13.0,3.7,1.4,1,0.611
2546,62.3,9.2,1.9,1.3,1,0.623
2547,64.1,5.7,-0.6,8.0,1,0.641
2548,66.7,7.5,1.3,0.0,0,0.667
2549,58.0,10.8,3.4,0.0,0,0.58
2550,61.5,13.1,3.7,0.0,0,0.615
2551,59.5,6.0,-0.9,2.4,1,0.595
2552,62.7,5.6,-3.2,1.9,1,0.627
2553,66.9,13.2,7.7,0.0,0,0.669
2554,55.6,10.4,3.1,0.0,0,0.556
2555,69.9,8.1,-1.9,0.0,0,0.699
2556,59.1,11.1,2.2,0.0,0,0.591
2557,63.7,4.9,-1.2,0.0,0,0.637
2558,71.9,10.4,2.8,1.5,1,0.719
2559,67.8,11.2,5.0,0.5,1,0.678
2560,68.3,12.5,5.5,1.7,1,0.683
2561,61.1,8.8,-0.1,0.2,1,0.611
2562,62.2,11.2,2.3,1.7,1,0.622
2563,72.5,9.4,3.2,0.0,0,0.725
2564,65.3,11.9,2.3,0.0,0,0.653
2565,66.2,9.8,1.8,0.0,0,0.662
2566,73.9,10.9,4.0,0.0,0,0.739
2567,64.2,9.9,2.4,0.0,0,0.642
2568,71.2,13.4,5.3,2.3,1,0.712
2569,70.4,13.9,6.1,0.0,0,0.704
2570,70.6,11.9,4.5,0.0,0,0.706
2571,68.4,12.6,5.1,0.0,0,0.684
2572,68.5,9.8,3.9,0.0,0,0.685
2573,66.3,12.3,3.2,0.6,1,0.663
2574,74.5,12.9,5.2,0.0,0,0.745
2575,69.1,18.5,12.8,0.3,1,0.691
2576,77.6,11.2,2.3,0.0,0,0.776
2577,72.0,16.5,6.8,0.0,0,0.72
2578,68.1,15.7,6.0,3.4,1,0.681
2579,72.5,14.4,7.6,2.5,1,0.725
2580,72.0,17.5,11.9,1.1,1,0.72
2581,79.4,14.9,7.3,2.1,1,0.794
2582,72.8,15.1,9.5,0.0,0,0.728
2583,73.6,14.4,4.7,0.0,0,0.736
2584,82.3,17.1,11.2,3.5,1,0.823
2585,78.0,17.0,10.7,0.0,0,0.78
2586,84.1,13.7,6.7,0.0,0,0.841
2587,82.3,12.4,5.5,4.4,1,0.823
2588,71.8,14.8,5.9,9.8,1,0.718
2589,81.5,13.8,6.5,0.0,0,0.815
2590,84.4,15.4,9.5,4.4,1,0.844
2591,84.7,18.1,11.8,0.0,0,0.847
2592,82.2,14.9,7.3,6.5,1,0.822
2593,82.3,15.9,10.1,0.0,0,0.823
2594,76.1,16.2,8.1,0.0,0,0.761
2595,73.6,17.9,10.1,0.0,0,0.736
2596,76.3,11.9,3.3,0.0,0,0.763
2597,69.9,15.3,5.6,0.0,0,0.699
2598,85.1,17.0,7.5,1.9,1,0.851
2599,77.1,19.1,9.4,0.0,0,0.771
2600,85.1,15.9,9.7,0.0,0,0.851
2601,72.7,13.2,7.6,0.0,0,0.727
2602,84.4,18.4,11.8,0.0,0,0.844
2603,76.6,16.0,6.5,1.1,1,0.766
2604,72.8,15.0,5.1,0.0,0,0.728
2605,87.5,16.2,6.9,0.0,0,0.875
2606,85.0,17.2,11.7,0.0,0,0.85
2607,80.6,16.5,6.7,0.0,0,0.806
2608,79.8,13.4,6.3,1.9,1,0.798
2609,81.9,19.7,14.7,0.0,0,0.819
2610,80.7,20.6,13.4,0.0,0,0.807
2611,75.9,19.4,14.2,0.0,0,0.759
2612,77.8,15.9,8.2,0.0,0,0.778
2613,89.7,17.9,11.2,0.0,0,0.897
2614,93.3,18.4,11.0,2.1,1,0.933
2615,87.8,19.7,11.6,0.0,0,0.878
2616,82.4,19.9,10.6,0.0,0,0.824
2617,78.3,17.2,8.9,0.0,0,0.783
2618,76.0,18.9,11.8,0.0,0,0.76
2619,76.3,19.8,10.7,0.0,0,0.763
2620,77.2,21.8,12.3,1.1,1,0.772
2621,90.7,20.4,14.8,1.4,1,0.907
2622,88.9,20.6,13.0,0.0,0,0.889
2623,83.6,19.3,12.9,0.0,0,0.836
2624,75.0,22.0,16.8,0.0,0,0.75
2625,84.2,20.1,11.8,0.0,0,0.842
2626,78.5,17.6,8.3,0.0,0,0.785
2627,68.8,22.2,16.4,0.0,0,0.688
2628,80.9,20.9,11.8,0.0,0,0.809
2629,75.2,18.6,9.4,0.0,0,0.752
2630,75.2,18.6,9.0,1.7,1,0.752
2631,77.9,20.2,13.9,0.0,0,0.779
2632,76.5,20.6,11.1,0.0,0,0.765
2633,78.7,20.1,13.5,0.0,0,0.787
2634,78.3,20.4,12.6,1.5,1,0.783
2635,69.2,23.2,17.9,0.0,0,0.692
2636,86.1,22.0,16.7,0.0,0,0.861
2637,73.4,20.2,11.6,3.7,1,0.734
2638,73.3,21.8,14.5,0.0,0,0.733
2639,76.3,17.8,11.6,0.0,0,0.763
2640,77.2,20.7,14.8,0.0,0,0.772
2641,84.8,23.6,15.2,3.2,1,0.848
2642,78.7,19.5,14.5,0.1,1,0.787
2643,79.9,18.3,9.2,0.0,0,0.799
2644,78.2,18.7,13.3,0.0,0,0.782
2645,77.8,17.8,11.9,1.5,1,0.778
2646,77.9,18.4,11.5,4.1,1,0.779
2647,66.5,19.3,11.8,0.0,0,0.665
2648,74.6,17.2,10.4,3.4,1,0.746
2649,81.4,20.0,13.4,0.0,0,0.814
2650,95.1,21.8,12.0,0.0,0,0.951
2651,69.1,18.2,10.0,0.0,0,0.691
2652,76.9,23.0,17.9,0.0,0,0.769
2653,71.6,21.0,13.8,0.0,0,0.716
2654,84.4,22.0,12.6,4.2,1,0.844
2655,67.1,18.6,12.1,0.0,0,0.671
2656,76.7,21.6,16.1,0.0,0,0.767
2657,66.2,17.7,8.9,0.0,0,0.662
2658,71.3,21.6,13.6,0.0,0,0.713
2659,72.4,20.1,12.3,0.0,0,0.724
2660,77.6,20.9,15.6,0.6,1,0.776
2661,66.5,17.4,11.7,0.0,0,0.665
2662,74.8,17.9,9.8,0.0,0,0.748
2663,71.3,20.8,14.8,0.0,0,0.713
2664,72.2,17.7,10.2,3.3,1,0.722
2665,75.2,20.5,12.7,3.6,1,0.752
2666,63.6,16.7,10.3,1.0,1,0.636
2667,73.7,21.1,11.4,0.0,0,0.737
2668,66.4,16.9,7.7,0.0,0,0.664
2669,74.3,20.4,11.8,0.0,0,0.743
2670,70.1,20.5,15.1,0.0,0,0.701
2671,67.0,17.8,12.3,1.3,1,0.67
2672,64.7,20.3,12.8,0.0,0,0.647
2673,71.3,19.6,13.8,0.0,0,0.713
2674,73.1,17.9,8.0,0.0,0,0.731
2675,63.7,16.9,11.1,0.0,0,0.637
2676,60.3,14.9,7.4,0.0,0,0.603
2677,69.0,19.4,12.6,0.0,0,0.69
2678,57.8,15.5,7.3,1.3,1,0.578
2679,58.1,18.7,13.1,0.0,0,0.581
2680,58.8,17.9,10.8,3.6,1,0.588
2681,61.6,19.7,13.3,0.0,0,0.616
2682,56.5,17.7,8.2,6.3,1,0.565
2683,53.1,17.5,12.3,0.0,0,0.531
2684,56.6,19.5,10.0,0.0,0,0.566
2685,65.0,18.6,9.5,0.0,0,0.65
2686,55.0,18.5,12.0,0.0,0,0.55
2687,59.2,18.7,9.7,3.6,1,0.592
2688,70.1,14.6,9.4,0.0,0,0.701
2689,59.6,19.0,9.2,0.0,0,0.596
2690,61.1,18.6,11.0,0.0,0,0.611
2691,54.2,15.3,8.7,0.0,0,0.542
2692,69.2,16.7,9.9,0.0,0,0.692
2693,55.2,17.0,11.6,0.0,0,0.552
2694,56.3,16.7,6.7,0.0,1,0.563
2695,63.5,17.5,12.3,1.4,1,0.635
2696,55.5,19.5,11.3,3.5,1,0.555
2697,56.1,18.7,11.5,0.0,0,0.561
2698,54.0,13.8,4.1,0.0,0,0.54
2699,53.5,17.5,11.3,0.0,0,0.535
2700,56.2,18.8,11.2,0.0,0,0.562
2701,56.6,16.8,9.4,0.0,0,0.566
2702,50.1,18.1,9.5,0.0,0,0.501
2703,49.0,19.8,14.4,0.7,1,0.49
2704,49.3,17.6,11.7,3.7,1,0.493
2705,44.8,16.0,9.9,0.0,0,0.448
2706,43.3,17.4,8.7,0.0,0,0.433
2707,52.3,15.5,9.5,0.0,0,0.523
2708,55.0,15.1,7.2,0.0,0,0.55
2709,54.1,14.2,8.1,0.0,0,0.541
2710,37.3,17.8,8.5,0.0,0,0.373
2711,47.5,12.9,3.2,0.0,0,0.475
2712,42.7,17.5,9.9,0.0,0,0.427
2713,48.4,15.2,8.5,3.1,1,0.484
2714,45.1,11.3,5.1,5.8,1,0.451
2715,49.6,14.7,9.4,0.3,1,0.496
2716,46.0,9.6,3.2,0.0,0,0.46
2717,36.1,14.9,6.6,0.0,0,0.361
2718,40.3,15.2,7.6,4.4,1,0.403
2719,44.6,12.1,2.4,0.0,0,0.446
2720,44.6,13.4,6.4,3.5,1,0.446
2721,36.6,16.9,8.4,0.0,0,0.366
2722,35.4,11.8,4.3,0.0,0,0.354
2723,42.9,10.5,3.0,0.0,0,0.429
2724,35.1,15.4,9.1,0.0,0,0.351
2725,33.2,16.2,9.0,2.0,1,0.332
2726,38.9,12.1,4.8,0.0,0,0.389
2727,38.2,14.0,5.5,2.6,1,0.382
2728,35.7,14.5,4.8,2.6,1,0.357
2729,36.1,10.1,3.5,0.4,1,0.361
2730,39.2,10.5,5.3,0.0,0,0.392
2731,35.1,13.7,6.3,0.0,0,0.351
2732,38.5,14.5,6.8,0.0,0,0.385
2733,35.8,12.1,6.2,0.0,0,0.358
2734,38.1,9.0,0.2,4.3,1,0.381
2735,41.2,14.6,4.7,0.0,0,0.412
2736,40.5,9.4,-0.4,0.0,0,0.405
2737,42.3,9.6,3.6,0.0,0,0.423
2738,39.6,10.8,1.4,0.0,0,0.396
2739,36.2,13.0,4.5,4.9,1,0.362
2740,32.4,11.4,4.2,0.4,1,0.324
2741,32.1,10.4,2.7,0.0,0,0.321
2742,29.3,10.3,1.1,0.9,1,0.293
2743,33.2,9.3,1.9,2.5,1,0.332
2744,36.3,10.2,3.3,0.0,0,0.363
2745,28.7,3.8,-3.6,0.0,0,0.287
2746,31.8,8.1,0.2,0.0,0,0.318
2747,28.2,9.0,3.1,0.0,0,0.282
2748,32.2,6.1,-3.4,0.0,0,0.322
2749,28.0,9.0,0.6,3.5,1,0.28
2750,26.6,7.6,-0.5,0.0,0,0.266
2751,26.6,11.4,5.9,0.0,0,0.266
2752,32.1,10.8,2.8,10.5,1,0.321
2753,28.7,6.6,1.0,2.4,1,0.287
2754,26.7,7.1,1.7,0.0,0,0.267
2755,29.8,7.0,-0.6,0.0,0,0.298
2756,26.0,6.1,-0.9,0.8,1,0.26
2757,33.4,7.3,-0.7,0.0,0,0.334
2758,22.6,5.2,-0.3,0.0,0,0.226
2759,26.1,4.3,-2.9,0.0,0,0.261
2760,20.0,7.6,1.8,0.0,0,0.2
2761,24.7,7.5,-2.5,0.0,0,0.247
2762,20.0,4.5,-3.4,0.0,0,0.2
2763,29.5,7.7,-0.7,0.0,0,0.295
2764,29.3,4.5,-2.1,3.4,1,0.293
2765,29.1,6.1,0.6,0.4,1,0.291
2766,25.1,7.1,-2.8,0.0,0,0.251
2767,20.2,5.2,-1.2,0.0,0,0.202
2768,20.4,6.0,-1.1,0.0,0,0.204
2769,31.8,4.0,-4.3,0.0,0,0.318
2770,31.0,4.4,-0.7,9.9,1,0.31
2771,24.2,4.3,-4.8,2.4,1,0.242
2772,20.8,3.1,-4.6,0.0,0,0.208
2773,30.0,4.1,-2.3,0.0,0,0.3
2774,20.0,1.2,-4.1,0.0,0,0.2
2775,23.8,3.1,-2.7,0.0,0,0.238
2776,29.2,3.4,-6.1,0.0,0,0.292
2777,20.0,3.3,-5.1,0.5,1,0.2
2778,26.2,3.2,-3.0,0.0,0,0.262
2779,24.5,3.5,-1.9,0.0,0,0.245
